Word,oxford_level,oxford_version,lexile_grade,lexile_category,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized
competitiveness,NN,0,0,NN,N,N,Y,B2,B2,,
competitor,B1,3000,0,NN,N,N,N,A3,A3,,
compilation,NN,0,0,NN,N,N,N,B2,B2,,
compile,C1,5000,9,general,N,Y,Y,B1,B1,,
compiler,NN,0,0,NN,N,N,N,C1,C2,,
complacency,NN,0,0,NN,N,N,N,B3,B3,,
complacent,NN,0,0,NN,N,N,N,C1,B3,,
complacently,NN,0,0,NN,N,N,N,C4,NN,,
complain,A2,3000,0,NN,N,N,N,A2,A2,,
complainant,NN,0,0,NN,N,N,N,C2,C2,,
complaint,B1,3000,6,social_studies,N,N,N,A2,A2,,
complaisance,NN,0,0,NN,N,N,N,C4,NN,,
complaisant,NN,0,0,NN,N,N,N,C4,NN,,
complement,C1,5000,6,general,Y,N,Y,A4,A4,,
complementarity,NN,0,0,NN,N,N,N,C2,NN,,
complementary,NN,0,9,math,Y,N,N,B2,C1,,
complementation,NN,0,0,NN,N,N,N,C4,NN,,
complete,A1,3000,1,general,N,N,N,A1,A1,,
completely,A2,3000,0,NN,N,N,N,A1,A1,,
completeness,NN,0,0,NN,Y,N,N,C1,C2,,
completion,B2,5000,9,general,N,Y,Y,B1,B2,,
complex,B1,3000,4,general,N,N,N,A2,A2,,
complexion,NN,0,0,NN,N,N,N,B3,C1,,
complexity,C1,5000,6,general,N,N,N,A3,A3,,
compliance,C1,5000,0,NN,N,Y,Y,B1,B1,,
compliant,NN,0,0,NN,N,N,N,B3,C1,,
complicate,NN,0,6,general,N,N,N,A2,A2,,
complicated,B2,3000,0,NN,N,N,N,NN,NN,,
complication,C1,5000,0,NN,Y,Y,N,A4,A4,,
complicit,NN,0,0,NN,N,N,N,C2,C1,,
complicity,NN,0,0,NN,N,N,N,C1,C1,,
compliment,NN,0,0,NN,N,Y,N,B1,B1,,
complimentary,NN,0,0,NN,N,Y,N,B3,B3,,
comply,C1,5000,0,NN,N,Y,Y,A4,A3,,
component,B2,3000,6,science,N,N,N,A2,A3,,
comport,NN,0,0,NN,N,N,N,C2,C2,,
compose,B2,5000,6,general,N,N,N,A3,A3,,
composedly,NN,0,0,NN,N,N,N,C4,NN,,
composer,B2,5000,0,NN,Y,N,N,A3,A4,,
composite,NN,0,4,general,N,N,Y,A4,A4,,
composition,C1,5000,5,general,N,N,N,A3,A3,,
compositional,NN,0,0,NN,N,N,N,C1,C2,,
compositor,NN,0,0,NN,N,N,N,C3,NN,,
compost,NN,0,3,science,N,N,N,B2,B2,,
composure,NN,0,0,NN,N,N,N,C1,C1,,
compote,NN,0,0,NN,N,N,N,C4,NN,,
compound,B2,5000,2,science,N,N,N,A3,A3,,
comprehend,NN,0,4,general,Y,N,N,B2,B2,,
comprehensibility,NN,0,0,NN,N,N,N,C4,NN,,
comprehensible,NN,0,0,NN,Y,N,N,C1,C1,,
comprehension,NN,0,2,general,Y,Y,N,A4,A4,,
comprehensive,B2,5000,9,general,N,N,N,A3,A3,,
comprehensively,NN,0,0,NN,N,N,N,C1,C1,,
comprehensiveness,NN,0,0,NN,N,N,N,C2,NN,,
compress,NN,0,5,science,Y,N,N,B2,B2,,
compressible,NN,0,0,NN,N,N,N,C4,NN,,
compression,NN,0,5,science,Y,N,N,B2,B3,,
compressional,NN,0,0,NN,N,N,N,C4,NN,,
compressive,NN,0,0,NN,N,N,N,C4,NN,,
compressor,NN,0,0,NN,N,N,N,C1,C1,,
comprise,B2,5000,9,general,N,N,N,A3,A3,,
compromise,C1,5000,5,general,N,N,N,A3,A2,,
compromiser,NN,0,0,NN,N,N,N,C5,C2,,
comptroller,NN,0,0,NN,N,N,N,C2,C2,,
compulsion,NN,0,0,NN,N,N,N,B3,B3,,
compulsive,NN,0,0,NN,N,N,N,B3,B3,,
compulsively,NN,0,0,NN,N,N,N,C3,C3,,
compulsorily,NN,0,0,NN,N,N,N,C3,NN,,
compulsory,B2,5000,9,social_studies,N,N,Y,B1,B2,,
compunction,NN,0,0,NN,N,N,N,C2,C3,,
computable,NN,0,0,NN,N,N,N,C3,C2,,
computation,NN,0,9,math,N,N,Y,A4,A4,,
computational,NN,0,0,NN,N,N,N,B2,B3,,
computationally,NN,0,0,NN,N,N,N,C2,C2,,
compute,C1,5000,3,math,N,N,N,A3,A3,,
computer,A1,3000,0,NN,N,N,N,A1,A1,,
computerization,NN,0,0,NN,N,N,N,C2,C3,,
computerize,NN,0,0,NN,N,N,Y,B2,B2,,
computerized,NN,0,9,general,N,N,N,NN,NN,,
comrade,NN,0,6,social_studies,N,N,N,B2,B2,,
comradely,NN,0,0,NN,N,N,N,C4,NN,,
comradeship,NN,0,0,NN,N,N,N,C3,C3,,
con,NN,0,0,NN,Y,N,Y,B1,B1,,
concatenate,NN,0,0,NN,N,N,N,C3,C3,,
concatenation,NN,0,0,NN,N,N,N,C3,NN,,
concave,NN,0,4,science,N,N,N,C1,C2,,
concavity,NN,0,0,NN,N,N,N,C4,NN,,
conceal,C1,5000,0,NN,Y,N,Y,B1,B1,,
concealment,NN,0,0,NN,N,N,N,C1,C2,,
concede,C1,5000,0,NN,N,N,Y,B1,B1,,
conceit,NN,0,0,NN,N,N,N,C1,C1,,
conceivable,NN,0,0,NN,N,N,N,B3,B2,,
conceivably,NN,0,0,NN,N,N,N,B3,B2,,
conceive,C1,5000,0,NN,Y,N,N,A4,A4,,
concentrate,B1,3000,5,general,N,N,N,A2,A2,,
concentration,B2,3000,5,science,N,N,N,A2,A3,,
concentric,NN,0,9,math,N,N,N,C1,C2,,
concept,B2,3000,2,general,N,N,N,A2,A2,,
conception,C1,5000,0,NN,Y,N,N,A4,A4,,
conceptual,NN,0,6,science,N,N,Y,A4,A4,,
conceptualization,NN,0,0,NN,N,N,N,C1,C3,,
conceptualize,NN,0,0,NN,N,N,N,B3,C1,,
conceptually,NN,0,0,NN,N,N,N,C1,C1,,
concern,NN,0,5,general,N,N,N,A1,A1,,
concerned,B2,3000,0,NN,N,N,N,NN,NN,,
concert,A1,3000,0,NN,N,N,N,A2,A2,,
concertina,NN,0,0,NN,N,N,N,C3,C3,,
concerto,NN,0,0,NN,N,N,N,C1,C1,,
concession,C1,5000,6,social_studies,N,N,Y,B1,B1,,
concessionaire,NN,0,0,NN,N,N,N,C4,NN,,
concessionary,NN,0,0,NN,N,N,N,C2,C3,,
conch,NN,0,0,NN,N,N,N,C1,C3,,
concha,NN,0,0,NN,N,N,N,C4,NN,,
concierge,NN,0,0,NN,N,Y,N,C2,C1,,
conciliate,NN,0,0,NN,N,N,N,C3,NN,,
conciliation,NN,0,0,NN,N,N,N,C2,C1,,
conciliatory,NN,0,0,NN,N,N,N,C1,C1,,
concise,NN,0,9,general,N,N,N,B3,B3,,
concisely,NN,0,9,general,N,N,N,C2,C2,,
conclave,NN,0,0,NN,N,N,N,C3,NN,,
conclude,B1,3000,4,general,N,N,N,A2,A2,,
conclusion,B1,3000,0,NN,N,N,N,A1,A2,,
conclusive,NN,0,0,NN,N,N,N,B3,B3,,
conclusively,NN,0,0,NN,N,N,N,C1,C1,,
concoct,NN,0,0,NN,N,N,N,C1,C1,,
concoction,NN,0,0,NN,N,N,N,C1,C1,,
concomitant,NN,0,0,NN,N,N,N,C1,C3,,
concord,NN,0,0,NN,Y,N,N,C2,C3,,
concordance,NN,0,0,NN,N,N,N,C1,C2,,
concordant,NN,0,0,NN,N,N,N,C4,NN,,
concourse,NN,0,0,NN,N,N,N,C2,C2,,
concrete,B2,5000,0,NN,N,N,N,A3,A3,,
concretely,NN,0,0,NN,N,N,N,C2,C2,,
concreteness,NN,0,0,NN,N,N,N,C4,NN,,
concretion,NN,0,0,NN,N,N,N,C4,NN,,
concubine,NN,0,0,NN,N,N,N,C3,C2,,
concur,NN,0,9,social_studies,N,N,N,B3,B3,,
concurrence,NN,0,0,NN,N,N,N,C2,C2,,
concurrency,NN,0,9,math,N,N,N,NN,NN,,
concurrent,NN,0,9,math,N,N,N,B3,C1,,
concurrently,NN,0,0,NN,N,N,N,C1,C2,,
concuss,NN,0,0,NN,N,N,N,C3,C3,,
concussion,NN,0,0,NN,N,N,N,C1,B2,,
condemn,C1,5000,6,social_studies,N,N,Y,B1,B1,,
condemnation,NN,0,9,social_studies,N,N,N,B3,B2,,
condensate,NN,0,0,NN,N,N,N,C4,C2,,
condensation,NN,0,3,science,N,N,N,B3,C2,,
condense,NN,0,2,science,Y,N,N,B2,B3,,
condenser,NN,0,0,NN,N,N,N,C3,C2,,
condescend,NN,0,0,NN,N,N,N,C1,C1,,
condescendingly,NN,0,0,NN,N,N,N,C4,NN,,
condescension,NN,0,0,NN,N,N,N,C2,C2,,
condiment,NN,0,0,NN,N,N,N,C2,C2,,
condition,A2,3000,4,general,N,N,N,A1,A1,,
conditional,NN,0,6,general,N,N,Y,A4,A4,,
conditionality,NN,0,0,NN,N,N,N,C2,C3,,
conditionally,NN,0,0,NN,N,N,N,C2,C2,,
conditioner,NN,0,0,NN,N,Y,N,B3,B2,,
condo,NN,0,0,NN,N,N,N,C1,B2,,
condole,NN,0,0,NN,N,N,N,C4,NN,,
condolence,NN,0,0,NN,N,N,N,C1,B2,,
condom,NN,0,0,NN,N,N,N,B2,B1,,
condominium,NN,0,0,NN,N,Y,N,C1,B3,,
condone,NN,0,0,NN,N,N,N,C1,B2,,
condor,NN,0,0,NN,Y,N,N,C1,C2,,
conduce,NN,0,0,NN,N,N,N,C4,NN,,
conducive,NN,0,0,NN,N,N,N,B3,B3,,
conduct,B2,3000,4,general,N,N,N,A2,A2,,
conductance,NN,0,0,NN,N,N,N,C1,C1,,
conduction,NN,0,4,science,N,N,N,A4,A4,,
conductive,NN,0,0,NN,N,N,N,C3,NN,,
conductivity,NN,0,5,science,N,N,N,C1,C1,,
conductor,NN,0,3,science,Y,Y,N,B1,B1,,
conduit,NN,0,0,NN,N,N,N,B3,B3,,
cone,NN,0,3,math,Y,N,N,A4,A4,,
coneflower,NN,0,0,NN,N,N,N,C4,NN,,
conestoga,NN,0,0,NN,Y,N,N,NN,NN,,
coney,NN,0,0,NN,N,N,N,C4,NN,,
confab,NN,0,0,NN,N,N,N,C4,NN,,
confection,NN,0,0,NN,N,N,N,C2,C2,,
confectioner,NN,0,0,NN,N,N,N,C2,C2,,
confectionery,NN,0,0,NN,N,N,N,C2,C2,,
confederacy,NN,0,3,social_studies,N,N,N,C1,C2,,
confederate,NN,0,4,social_studies,Y,N,N,C1,C1,,
confederation,NN,0,5,social_studies,N,N,N,C1,C1,,
confer,C1,5000,0,NN,N,N,Y,B1,B2,,
conferee,NN,0,0,NN,N,N,N,C3,C2,,
conference,A2,3000,9,general,Y,Y,Y,A3,A3,,
confess,B2,5000,0,NN,N,N,N,B1,B1,,
confession,C1,5000,0,NN,N,N,N,B1,B1,,
confessional,NN,0,0,NN,N,N,N,C1,C1,,
confessor,NN,0,0,NN,N,N,N,C2,NN,,
confetti,NN,0,0,NN,N,N,N,C2,C2,,
confidant,NN,0,0,NN,N,N,N,C1,C1,,
confidante,NN,0,0,NN,N,N,N,C2,C1,,
confide,NN,0,0,NN,N,N,N,B2,C1,,
confidence,B2,3000,0,NN,N,N,N,A2,A2,,
confident,B1,3000,0,NN,N,N,N,A3,A2,,
confidential,NN,0,0,NN,N,Y,Y,B1,B1,,
confidentiality,NN,0,0,NN,N,N,N,B2,B2,,
confidentially,NN,0,0,NN,N,N,N,C2,C3,,
confidently,NN,0,9,general,N,N,N,B3,C1,,
configurable,NN,0,0,NN,N,N,N,C3,NN,,
configuration,C1,5000,9,science,Y,N,Y,A4,A4,,
configure,NN,0,0,NN,N,N,N,B3,C1,,
confine,C1,5000,9,general,Y,N,Y,A3,A4,,
confinement,NN,0,0,NN,N,N,N,B3,B3,,
confirm,B1,3000,6,general,N,N,N,A2,A2,,
confirmable,NN,0,0,NN,N,N,N,C5,C3,,
confirmation,C1,5000,0,NN,N,Y,Y,B1,B1,,
confiscate,NN,0,9,social_studies,N,N,N,B3,B2,,
confiscation,NN,0,0,NN,N,N,N,C2,C1,,
conflagration,NN,0,0,NN,N,N,N,C2,C2,,
conflate,NN,0,0,NN,N,N,N,C1,C1,,
conflation,NN,0,0,NN,N,N,N,C3,C3,,
conflict,B2,3000,4,general,N,N,N,A2,A2,,
confluence,NN,0,0,NN,N,N,N,C1,C1,,
confluent,NN,0,0,NN,N,N,N,C4,NN,,
confocal,NN,0,0,NN,N,N,N,C3,NN,,
conform,NN,0,9,general,Y,Y,Y,B1,B2,,
conformal,NN,0,0,NN,N,N,N,C3,NN,,
conformance,NN,0,0,NN,N,N,N,C2,C2,,
conformation,NN,0,0,NN,N,N,N,C1,C2,,
conformational,NN,0,0,NN,N,N,N,C3,NN,,
conformist,NN,0,0,NN,N,N,N,C2,C3,,
conformity,NN,0,9,social_studies,N,N,N,B3,C1,,
confound,NN,0,0,NN,N,N,N,A4,A4,,
confront,C1,5000,0,NN,Y,N,Y,A4,A4,,
confrontation,C1,5000,9,social_studies,N,N,Y,B1,B1,,
confrontational,NN,0,0,NN,N,N,N,C1,B3,,
confucianism,NN,0,6,social_studies,N,N,N,NN,NN,,
confuse,B1,3000,5,general,N,N,N,A2,A2,,
confused,B1,3000,0,NN,N,N,N,NN,NN,,
confusedly,NN,0,0,NN,N,N,N,C4,NN,,
confusing,B2,3000,0,NN,N,N,N,NN,NN,,
confusingly,NN,0,0,NN,N,N,N,C2,NN,,
confusion,B2,5000,0,NN,N,N,N,A3,A3,,
conga,NN,0,0,NN,N,N,N,C3,C2,,
congeal,NN,0,0,NN,N,N,N,C2,C2,,
congener,NN,0,0,NN,N,N,N,C4,NN,,
congenial,NN,0,0,NN,N,N,N,C1,C3,,
congenital,NN,0,0,NN,N,N,N,C1,C1,,
congenitally,NN,0,0,NN,N,N,N,C4,NN,,
conger,NN,0,0,NN,N,N,N,C5,NN,,
congest,NN,0,0,NN,N,N,N,C1,B3,,
congestion,NN,0,0,NN,Y,Y,N,B2,B2,,
congestive,NN,0,0,NN,N,N,N,C2,C2,,
conglomerate,NN,0,9,science,N,N,Y,B2,B3,,
conglomeration,NN,0,0,NN,N,N,N,C2,C2,,
congratulate,C1,5000,0,NN,N,Y,N,B1,B1,,
congratulation,NN,0,0,NN,N,Y,N,B1,B1,,
congratulations,NN,0,0,NN,Y,N,N,NN,NN,,
congratulatory,NN,0,0,NN,N,N,N,C2,C2,,
congregate,NN,0,0,NN,N,N,N,C1,B3,,
congregation,C1,5000,0,NN,N,N,N,B1,B1,,
congregational,NN,0,0,NN,N,N,N,C4,NN,,
congress,NN,0,0,NN,Y,N,N,B1,A4,,
congressional,C1,5000,0,NN,Y,N,Y,B1,A4,,
congressman,NN,0,0,NN,N,N,Y,B2,A4,,
congruence,NN,0,6,math,N,N,N,C1,C3,,
congruent,NN,0,5,math,N,N,N,A4,A4,,
conic,NN,0,0,NN,N,N,N,C3,NN,,
conical,NN,0,0,NN,N,N,N,C1,C2,,
conifer,NN,0,3,science,Y,N,N,C1,C2,,
coniferous,NN,0,3,science,Y,N,N,C3,C3,,
conjectural,NN,0,0,NN,N,N,N,C3,NN,,
conjecture,NN,0,6,general,N,N,N,B3,C1,,
conjoin,NN,0,0,NN,N,N,N,C2,C3,,
conjugal,NN,0,0,NN,N,N,N,C2,C3,,
conjugate,NN,0,9,math,N,N,N,C1,C2,,
conjugation,NN,0,6,science,N,N,N,C3,NN,,
conjunct,NN,0,0,NN,N,N,N,C4,NN,,
conjunction,NN,0,5,general,Y,N,Y,B1,B2,,
conjunctive,NN,0,0,NN,N,N,N,C4,NN,,
conjuncture,NN,0,0,NN,N,N,N,C4,NN,,
conjure,NN,0,0,NN,N,N,N,B2,B3,,
conjurer,NN,0,0,NN,N,N,N,C4,NN,,
conk,NN,0,0,NN,N,N,N,C3,C2,,
conker,NN,0,0,NN,N,N,N,C3,C2,,
conman,NN,0,0,NN,N,N,N,C5,NN,,
connect,A2,3000,2,general,N,N,N,A2,A2,,
connected,A2,3000,0,NN,N,N,N,NN,NN,,
connectedness,NN,0,0,NN,N,N,N,C2,C2,,
connecticut,NN,0,0,NN,Y,N,N,NN,NN,,
connection,B1,3000,0,NN,N,N,N,A2,A2,,
connectionism,NN,0,0,NN,N,N,N,C4,NN,,
connectionist,NN,0,0,NN,N,N,N,C2,NN,,
connective,NN,0,6,science,Y,N,N,C1,C1,,
connectivity,NN,0,0,NN,N,N,N,B3,C1,,
connector,NN,0,0,NN,N,N,N,A4,A4,,
connivance,NN,0,0,NN,N,N,N,C3,NN,,
connive,NN,0,0,NN,N,N,N,C2,C2,,
connoisseur,NN,0,0,NN,N,N,N,C1,C1,,
connotation,NN,0,6,social_studies,N,N,N,A4,A4,,
connotative,NN,0,9,general,N,N,N,NN,NN,,
connote,NN,0,0,NN,N,N,N,C2,C2,,
connubial,NN,0,0,NN,N,N,N,C4,NN,,
conodont,NN,0,0,NN,N,N,N,C4,NN,,
conquer,C1,5000,4,social_studies,Y,N,N,B1,B2,,
conqueror,NN,0,5,social_studies,N,N,N,C1,C1,,
conquest,NN,0,5,social_studies,N,N,N,B2,C1,,
conquistador,NN,0,5,social_studies,N,N,N,C3,C2,,
consanguineous,NN,0,0,NN,N,N,N,C4,NN,,
consanguinity,NN,0,0,NN,N,N,N,C4,NN,,
conscience,C1,5000,0,NN,N,N,N,B1,B1,,
conscientious,NN,0,0,NN,N,N,N,B3,B3,,
conscientiously,NN,0,0,NN,N,N,N,C2,C2,,
conscientiousness,NN,0,0,NN,N,N,N,C4,NN,,
conscious,B2,3000,0,NN,Y,N,Y,A3,A3,,
consciously,NN,0,0,NN,Y,N,N,B2,B2,,
consciousness,C1,5000,0,NN,Y,N,N,A4,A4,,
conscript,NN,0,0,NN,N,N,N,C1,C1,,
conscription,NN,0,9,social_studies,N,N,N,C1,C1,,
consecrate,NN,0,0,NN,N,N,N,C1,C2,,
consecration,NN,0,0,NN,N,N,N,C2,C3,,
consecutive,C1,5000,6,math,N,Y,Y,B1,B1,,
consecutively,NN,0,0,NN,Y,N,N,C2,C2,,
consensual,NN,0,0,NN,N,N,N,C1,C1,,
consensus,C1,5000,0,NN,N,N,Y,A3,A3,,
consent,C1,5000,3,social_studies,Y,Y,Y,A3,A4,,
consequence,B1,3000,6,general,N,N,N,A2,A2,,
consequent,NN,0,0,NN,N,N,N,B2,C2,,
consequential,NN,0,0,NN,N,N,N,C1,C1,,
consequently,B2,5000,9,general,N,N,N,A3,A3,,
conservancy,NN,0,0,NN,N,N,N,C4,C2,,
conservation,B2,5000,2,science,Y,N,Y,A4,A4,,
conservationist,NN,0,0,NN,N,N,N,B3,B3,,
conservatism,NN,0,9,social_studies,N,N,N,B2,B2,,
conservative,B2,3000,9,social_studies,N,N,N,A2,A1,,
conservatively,NN,0,0,NN,N,N,N,C2,C1,,
conservator,NN,0,0,NN,N,N,N,C2,C2,,
conservatory,NN,0,0,NN,N,N,N,B3,B3,,
conserve,C1,5000,3,general,Y,N,N,A4,A4,,
consider,A2,3000,0,NN,N,N,N,A1,A1,,
considerable,B2,5000,0,NN,N,N,N,A2,A3,,
considerably,B2,5000,0,NN,Y,Y,Y,A4,B1,,
considerate,NN,0,0,NN,Y,Y,N,C1,C1,,
considerately,NN,0,0,NN,N,N,N,C4,NN,,
consideration,B2,3000,9,general,N,N,N,A2,A2,,
consign,NN,0,0,NN,N,N,N,C1,C1,,
consignee,NN,0,0,NN,N,N,N,C4,NN,,
consignment,NN,0,0,NN,N,Y,N,C1,C1,,
consignor,NN,0,0,NN,N,N,N,C5,NN,,
consist,B1,3000,5,general,N,N,N,A2,A3,,
consistency,C1,5000,9,general,Y,N,Y,B1,B1,,
consistent,B2,3000,6,general,N,N,N,A2,A3,,
consistently,B2,5000,9,general,N,Y,Y,B1,B1,,
consolation,NN,0,0,NN,N,N,N,B2,B3,,
console,NN,0,0,NN,N,N,N,B2,B3,,
consolidate,C1,5000,9,social_studies,N,N,Y,B1,B1,,
consolidation,NN,0,9,social_studies,N,N,Y,B1,B2,,
consolidator,NN,0,0,NN,N,N,N,C3,NN,,
consonance,NN,0,0,NN,N,N,N,C3,NN,,
consonant,NN,0,0,NN,Y,N,N,A4,A4,,
consonantal,NN,0,0,NN,N,N,N,C2,NN,,
consort,NN,0,9,social_studies,N,N,N,C1,C2,,
consortium,NN,0,0,NN,N,N,Y,B2,B2,,
conspecific,NN,0,0,NN,N,N,N,C4,NN,,
conspicuous,NN,0,0,NN,N,N,N,B2,C1,,
conspicuously,NN,0,0,NN,N,N,N,C1,C2,,
conspiracy,B2,5000,9,social_studies,Y,N,Y,B1,B1,,
conspirator,NN,0,0,NN,N,N,N,C1,C1,,
conspiratorial,NN,0,0,NN,N,N,N,C2,C2,,
conspiratorially,NN,0,0,NN,N,N,N,C4,NN,,
conspire,NN,0,0,NN,N,N,N,B3,B2,,
constable,NN,0,6,social_studies,N,N,N,B2,C1,,
constabulary,NN,0,0,NN,N,N,N,C3,C3,,
constancy,NN,0,0,NN,N,N,N,C2,C2,,
constant,B2,3000,5,general,N,N,N,A2,A3,,
constantinople,NN,0,6,social_studies,N,N,N,NN,NN,,
constantly,B2,3000,5,general,N,N,N,A3,A2,,
constellation,NN,0,2,science,N,N,N,B2,B3,,
consternation,NN,0,0,NN,N,N,N,C1,C1,,
constipate,NN,0,0,NN,N,N,N,C3,C2,,
constipation,NN,0,0,NN,N,N,N,C1,C2,,
constituency,C1,5000,9,social_studies,N,N,Y,B1,B1,,
constituent,NN,0,9,social_studies,Y,N,Y,B1,B1,,
constitute,C1,5000,9,general,N,N,N,A3,A3,,
constitution,C1,5000,1,social_studies,Y,N,Y,A4,A3,,
constitutional,C1,5000,3,social_studies,Y,N,Y,A4,A4,,
constitutionalism,NN,0,0,NN,N,N,N,C3,NN,,
constitutionality,NN,0,9,social_studies,N,N,N,C2,C1,,
constitutionally,NN,0,9,social_studies,N,N,N,C1,B3,,
constitutive,NN,0,0,NN,N,N,N,C2,C3,,
constitutively,NN,0,0,NN,N,N,N,C4,NN,,
constrain,NN,0,0,NN,N,N,Y,A4,A4,,
constraint,C1,5000,9,math,N,N,N,A3,A3,,
constrict,NN,0,9,science,Y,N,N,C1,C1,,
constriction,NN,0,0,NN,N,N,N,C1,C2,,
constrictor,NN,0,0,NN,N,N,N,C3,C2,,
construal,NN,0,0,NN,N,N,N,C4,NN,,
construct,B2,3000,3,general,N,N,N,A2,A3,,
construction,B2,3000,0,NN,N,N,N,A2,A2,,
constructional,NN,0,0,NN,N,N,N,C3,NN,,
constructive,NN,0,5,science,N,N,Y,B1,B1,,
constructively,NN,0,9,science,N,N,N,C1,C1,,
constructivism,NN,0,0,NN,N,N,N,C3,NN,,
constructivist,NN,0,0,NN,N,N,N,C2,NN,,
constructor,NN,0,0,NN,N,N,N,C1,C2,,
construe,NN,0,0,NN,N,N,N,B2,C1,,
consul,NN,0,6,social_studies,N,N,N,C1,C1,,
consular,NN,0,0,NN,N,N,N,C2,C2,,
consulate,NN,0,0,NN,N,N,N,C1,B3,,
consulship,NN,0,0,NN,N,N,N,C4,NN,,
consult,B2,5000,6,general,N,N,N,A3,A3,,
consultancy,NN,0,0,NN,N,N,Y,B2,C1,,
consultant,B2,5000,0,NN,N,N,N,A3,A3,,
consultation,C1,5000,0,NN,N,Y,Y,A4,A4,,
consultative,NN,0,0,NN,N,N,N,C1,C1,,
consumable,NN,0,0,NN,N,N,N,C2,C3,,
consume,B1,3000,2,social_studies,N,N,N,A3,A3,,
consumer,B1,3000,0,NN,N,N,N,A2,A2,,
consumerism,NN,0,9,social_studies,N,N,N,C1,B3,,
consumerist,NN,0,0,NN,N,N,N,C3,NN,,
consummate,NN,0,0,NN,N,N,N,C1,C1,,
consummation,NN,0,0,NN,N,N,N,C2,NN,,
consumption,B2,5000,9,general,Y,Y,Y,A3,A4,,
consumptive,NN,0,0,NN,N,N,N,C3,NN,,
contact,B1,3000,0,NN,N,N,N,A1,A1,,
contactable,NN,0,0,NN,N,N,N,C4,C3,,
contagion,NN,0,0,NN,N,N,N,C2,C1,,
contagious,NN,0,0,NN,N,N,N,C1,B3,,
contain,A2,3000,2,general,N,N,N,A1,A2,,
container,B1,3000,0,NN,Y,Y,Y,A4,A4,,
containment,NN,0,6,social_studies,N,N,N,B3,B3,,
contaminant,NN,0,9,science,N,N,N,C1,B3,,
contaminate,NN,0,6,science,Y,N,N,B1,B1,,
contamination,NN,0,6,science,N,N,N,B2,B2,,
contemnor,NN,0,0,NN,N,N,N,C4,NN,,
contemplate,C1,5000,0,NN,N,N,Y,B1,B1,,
contemplation,NN,0,9,social_studies,N,N,N,C1,C1,,
contemplative,NN,0,0,NN,N,N,N,C2,C2,,
contemplatively,NN,0,0,NN,N,N,N,C4,NN,,
contemporaneity,NN,0,0,NN,N,N,N,C4,NN,,
contemporaneous,NN,0,0,NN,N,N,N,C1,NN,,
contemporaneously,NN,0,0,NN,N,N,N,C3,NN,,
contemporary,B2,3000,9,general,N,N,N,A3,A3,,
contempt,C1,5000,0,NN,N,N,N,B1,B1,,
contemptible,NN,0,0,NN,N,N,N,C2,NN,,
contemptuous,NN,0,0,NN,N,N,N,C1,C2,,
contemptuously,NN,0,0,NN,N,N,N,C2,NN,,
contend,C1,5000,0,NN,Y,N,Y,B1,B1,,
contender,C1,5000,0,NN,N,N,N,B2,B1,,
content,NN,0,3,general,N,N,N,A2,A2,,
content1,B1,3000,0,NN,N,N,N,NN,NN,,
content2,C1,5000,0,NN,N,N,N,NN,NN,,
contentedly,NN,0,0,NN,N,N,N,C2,NN,,
contention,C1,5000,0,NN,N,N,N,B2,B2,,
contentious,NN,0,0,NN,N,N,N,B2,B1,,
contentment,NN,0,0,NN,N,N,N,C1,C2,,
contest,B2,3000,0,NN,N,N,N,A3,A3,,
contestable,NN,0,0,NN,N,N,N,C3,NN,,
contestant,NN,0,0,NN,N,Y,N,B3,B3,,
context,A2,3000,2,general,N,N,N,A2,A2,,
contextual,NN,0,0,NN,Y,N,N,B2,C1,,
contextualize,NN,0,0,NN,N,N,N,C2,C1,,
contextually,NN,0,0,NN,N,N,N,C2,C3,,
contig,NN,0,0,NN,N,N,N,C4,NN,,
contiguity,NN,0,0,NN,N,N,N,C3,NN,,
contiguous,NN,0,0,NN,N,N,N,C1,C1,,
continence,NN,0,0,NN,N,N,N,C3,C2,,
continent,A2,3000,1,social_studies,Y,N,Y,A4,A3,,
continental,NN,0,4,science,Y,Y,Y,B1,B2,,
contingency,NN,0,0,NN,N,N,Y,B1,B1,,
contingent,NN,0,0,NN,N,N,Y,B1,B2,,
contingently,NN,0,0,NN,N,N,N,C3,NN,,
continual,NN,0,9,general,N,N,N,B2,B3,,
continually,C1,5000,0,NN,Y,N,Y,B1,B1,,
continuance,NN,0,0,NN,N,N,N,C1,C2,,
continuation,NN,0,0,NN,N,N,N,B1,B1,,
continue,A2,3000,0,NN,N,N,N,A1,A1,,
continuity,NN,0,9,general,Y,N,Y,A4,A4,,
continuo,NN,0,0,NN,N,N,N,C2,NN,,
continuous,B1,3000,6,general,N,N,N,A3,A3,,
continuously,NN,0,6,general,Y,N,Y,B1,B2,,
continuum,NN,0,0,NN,N,N,N,B2,B2,,
contort,NN,0,0,NN,N,N,N,C2,C3,,
contortion,NN,0,0,NN,N,N,N,C3,C3,,
contortionist,NN,0,0,NN,N,N,N,C4,NN,,
contour,NN,0,5,science,Y,N,N,A4,A4,,
contra,NN,0,0,NN,N,N,N,C2,C2,,
contraband,NN,0,6,social_studies,N,N,N,C1,C1,,
contraception,NN,0,0,NN,N,N,N,B3,B2,,
contraceptive,NN,0,0,NN,N,N,N,B3,B3,,
contract,B2,3000,0,NN,N,N,N,A1,A1,,
