Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun,word_level
acyclovir,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
acyl,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
ad,B1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False,2.0
adage,NN,0.0,9.0,general,N,N,N,N,C1,B3,0,True,False,4.0
adamant,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0,True,False,5.0
adamantine,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adamantly,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False,6.0
adams,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,True,True,3.0
adapt,B2,3000.0,2.0,science,Y,N,N,N,A3,A3,2,True,False,2.0
adaptability,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False,5.0
adaptable,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,False,False,3.0
adaptation,C1,5000.0,3.0,general,N,Y,N,N,A4,A4,1,True,False,1.0
adaptational,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adapter,NN,0.0,0.0,NN,N,N,Y,N,C1,C1,0,True,False,3.0
adaption,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
adaptive,NN,0.0,9.0,science,N,N,N,N,A4,A4,0,False,False,3.0
adaptively,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adaptor,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
add,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
addend,NN,0.0,2.0,math,N,N,N,N,NN,NN,0,True,False,4.0
addendum,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
adder,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
addict,NN,0.0,0.0,NN,N,N,N,N,B1,B1,0,True,False,3.0
addiction,B2,5000.0,0.0,NN,N,N,N,N,B1,B1,0,True,False,3.0
addictive,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,False,False,4.0
addition,B1,3000.0,1.0,general,N,N,N,N,A1,A2,2,True,False,1.0
additional,B2,3000.0,5.0,general,N,N,N,N,A2,A2,2,False,False,2.0
additionally,B2,5000.0,9.0,general,N,Y,Y,N,B1,B3,0,False,False,3.0
additive,NN,0.0,0.0,NN,N,Y,N,N,B2,B3,0,True,False,3.0
addle,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
address,A1,3000.0,0.0,NN,N,N,N,N,A1,A1,2,True,False,1.0
addressee,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False,5.0
adduce,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0,True,False,5.0
adduct,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
adduction,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
ade,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,,6.0
adelgid,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,True,False,6.0
adenine,NN,0.0,9.0,science,N,N,N,N,C4,NN,0,True,False,6.0
adenocarcinoma,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
adenoid,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,True,False,6.0
adenoidectomy,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
adenoma,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
adenomatous,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adenosine,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,True,False,6.0
adenovirus,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
adept,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,True,False,5.0
adequacy,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False,5.0
adequate,B2,5000.0,6.0,general,N,N,N,N,A3,A3,2,False,False,2.0
adequately,B2,5000.0,9.0,general,N,Y,N,Y,B1,B1,2,False,False,2.0
adhere,C1,5000.0,0.0,NN,N,Y,Y,Y,B1,B1,1,True,False,3.0
adherence,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,True,False,5.0
adherent,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False,4.0
adhesion,NN,0.0,9.0,science,N,N,N,N,C1,C2,0,True,False,5.0
adhesive,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,True,False,5.0
adhocracy,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
adiabatic,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,False,False,6.0
adieu,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,True,False,4.0
adipose,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adjacency,NN,0.0,9.0,math,N,N,N,N,C4,NN,0,True,False,6.0
adjacent,C1,5000.0,6.0,math,N,Y,Y,N,A4,A4,1,True,False,3.0
adjectival,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False,6.0
adjective,NN,0.0,0.0,NN,N,Y,N,N,B1,B2,1,True,False,3.0
adjoin,NN,0.0,9.0,general,N,N,N,N,B2,B3,1,True,False,4.0
adjoint,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adjourn,NN,0.0,9.0,social_studies,N,N,N,N,B3,B2,1,True,False,4.0
adjournment,NN,0.0,9.0,social_studies,N,N,N,N,C2,C1,0,True,False,5.0
adjudge,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
adjudicate,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
adjudication,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False,5.0
adjudicative,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
adjudicator,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False,6.0
adjunct,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True,False,4.0
adjunctive,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adjure,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
adjust,B2,5000.0,5.0,general,Y,N,N,N,A3,A3,2,True,False,2.0
adjustable,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True,False,5.0
adjuster,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
adjustment,C1,5000.0,9.0,general,N,N,N,N,A3,A3,1,True,False,2.0
adjutant,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,True,False,5.0
adjuvant,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
adman,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
admin,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
administer,C1,5000.0,9.0,general,N,Y,Y,Y,B1,B1,1,True,False,3.0
administrate,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
administration,B1,3000.0,4.0,social_studies,Y,N,N,N,A2,A1,1,True,False,2.0
administrative,C1,5000.0,6.0,social_studies,N,Y,Y,Y,A4,B1,1,False,False,3.0
administratively,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False,6.0
administrator,C1,5000.0,6.0,social_studies,N,Y,Y,Y,B1,B1,1,True,False,3.0
admirable,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,False,False,4.0
admirably,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False,5.0
admiral,NN,0.0,6.0,social_studies,N,N,N,N,C1,B3,1,True,False,3.0
admiralty,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False,6.0
admiration,NN,0.0,0.0,NN,N,N,N,N,B1,B2,2,True,False,2.0
admire,B1,3000.0,6.0,general,N,N,N,N,A3,A3,2,True,False,2.0
admirer,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True,False,4.0
admiringly,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False,6.0
admissibility,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
admissible,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False,5.0
admission,C1,5000.0,4.0,social_studies,N,Y,Y,Y,A3,A4,1,True,False,2.0
admit,B1,3000.0,4.0,social_studies,Y,N,N,N,A2,A2,2,True,False,2.0
admittance,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False,6.0
admittedly,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,False,False,4.0
admixture,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
admonish,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False,4.0
admonishment,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
admonition,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
admonitory,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
ado,NN,0.0,0.0,NN,N,N,N,N,C2,C1,1,True,False,4.0
adobe,NN,0.0,3.0,social_studies,N,Y,N,N,C1,C2,0,True,False,3.0
adolescence,NN,0.0,6.0,science,N,Y,N,N,B1,B2,1,True,False,3.0
adolescent,C1,5000.0,0.0,NN,N,Y,N,N,A4,A4,0,True,False,3.0
adopt,B2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True,False,2.0
adoptee,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
adopter,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
adoption,C1,5000.0,9.0,social_studies,N,Y,N,Y,B1,B1,1,True,False,3.0
adoptive,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False,False,5.0
adorable,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False,False,5.0
adoration,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0,True,False,5.0
adore,NN,0.0,0.0,NN,N,N,N,N,B1,B2,1,True,False,3.0
adoringly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adorn,NN,0.0,9.0,general,N,Y,N,N,B2,C1,1,True,False,3.0
adornment,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
adrenal,NN,0.0,9.0,science,N,N,N,N,C2,C2,0,True,False,6.0
adrenalin,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
adrenaline,NN,0.0,6.0,science,N,Y,N,N,B3,B3,0,True,False,3.0
adrenergic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
adrenocortical,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adrift,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False,5.0
adroit,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False,6.0
adroitly,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
adsorb,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
adsorption,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
adulation,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
adult,A1,3000.0,0.0,NN,Y,N,N,N,A1,A2,2,True,False,1.0
adulterate,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
adulteration,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
adulterer,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
adulteress,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
adulterous,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False,6.0
adultery,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True,False,4.0
adulthood,NN,0.0,6.0,science,N,Y,N,N,B2,B3,0,True,False,3.0
adumbrate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
advance,B2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
advanced,B1,3000.0,0.0,NN,N,N,N,N,NN,NN,2,False,False,2.0
advancement,NN,0.0,9.0,general,N,Y,Y,N,B2,B2,1,True,False,3.0
advancer,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True,False,6.0
advantage,A2,3000.0,5.0,general,Y,N,N,N,A1,A2,2,True,False,1.0
advantageous,NN,0.0,9.0,general,N,Y,N,N,B2,C1,1,False,False,3.0
advantageously,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
advent,NN,0.0,9.0,science,N,Y,N,N,B2,B2,1,True,False,3.0
adventure,A2,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True,False,1.0
adventurer,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True,False,4.0
adventurism,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True,False,6.0
adventurous,NN,0.0,0.0,NN,N,Y,N,N,B2,B3,1,False,False,3.0
adverb,NN,0.0,2.0,social_studies,N,Y,N,N,B3,C2,1,True,False,3.0
adverbial,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
adversarial,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False,5.0
adversary,NN,0.0,9.0,social_studies,N,N,N,N,B2,B2,1,True,False,4.0
adversative,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adverse,C1,5000.0,9.0,science,N,N,N,Y,A4,A4,1,False,False,3.0
adversely,NN,0.0,0.0,NN,N,N,N,N,B2,B3,0,False,False,4.0
adversity,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,True,False,4.0
advert,NN,0.0,0.0,NN,N,N,N,N,B1,B2,2,True,False,2.0
advertise,A2,3000.0,6.0,general,Y,N,N,N,A2,A2,2,True,False,1.0
advertisement,A2,3000.0,4.0,general,N,N,N,N,A2,A3,2,True,False,1.0
advertiser,NN,0.0,0.0,NN,N,N,Y,Y,B2,B1,1,True,False,3.0
advertising,A2,3000.0,0.0,NN,N,N,N,N,NN,NN,2,True,False,1.0
advertorial,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
advice,A1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False,1.0
advisability,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,True,False,4.0
advisable,NN,0.0,0.0,NN,N,N,Y,N,B2,C1,1,True,False,3.0
advise,B1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False,2.0
advisedly,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False,False,6.0
adviser,NN,0.0,0.0,NN,N,N,N,N,A3,A2,1,True,False,2.0
advisor,NN,0.0,3.0,social_studies,N,Y,Y,Y,B1,A4,0,True,False,3.0
advisory,NN,0.0,9.0,social_studies,N,N,Y,Y,B1,B1,0,True,False,3.0
advocacy,NN,0.0,0.0,NN,N,N,N,N,B2,B1,0,True,False,4.0
advocate,C1,5000.0,6.0,social_studies,N,N,N,N,A3,A2,1,True,False,2.0
adware,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
adze,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
aegis,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
aeon,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
aerate,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False,6.0
aeration,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
aerial,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,1,True,False,3.0
aero,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
aerobatic,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False,6.0
aerobic,NN,0.0,6.0,science,N,N,N,N,B2,B1,0,True,False,4.0
aerobically,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
aerodrome,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,True,False,4.0
aerodynamic,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,True,False,3.0
aerofoil,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
aerogram,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False,6.0
aeronaut,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
aeronautic,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
aeronautical,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False,6.0
aeronautics,NN,0.0,9.0,general,N,N,N,N,NN,NN,0,True,False,4.0
aerosol,NN,0.0,9.0,science,N,N,N,N,A4,A4,0,True,False,3.0
aerospace,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True,False,5.0
aesop,NN,0.0,3.0,social_studies,N,N,N,N,NN,NN,1,True,True,3.0
aesthete,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
aesthetic,C1,5000.0,9.0,general,N,Y,N,N,A4,A4,1,True,False,3.0
aesthetically,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,False,False,3.0
aestheticism,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
afar,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,True,False,3.0
afeard,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
affability,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
affable,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False,5.0
affably,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
affair,B2,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False,2.0
affect,A2,3000.0,3.0,general,Y,N,N,N,A1,A1,2,True,False,1.0
affectation,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,True,False,4.0
affectedly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
affection,C1,5000.0,0.0,NN,N,Y,N,N,B1,B1,2,True,False,2.0
affectionate,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,False,False,4.0
affectionately,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False,False,4.0
affective,NN,0.0,0.0,NN,N,Y,N,N,B3,C1,0,False,False,3.0
affectively,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False,6.0
afferent,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
affidavit,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0,True,False,5.0
affiliate,NN,0.0,0.0,NN,N,N,N,Y,B1,B1,0,True,False,3.0
affiliation,NN,0.0,9.0,social_studies,N,N,N,N,B2,B2,0,True,False,4.0
affine,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
affinity,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True,False,4.0
affirm,NN,0.0,9.0,social_studies,N,N,N,N,A4,A4,1,True,False,3.0
affirmation,NN,0.0,9.0,social_studies,N,N,N,N,B3,B3,1,True,False,4.0
affirmative,NN,0.0,6.0,social_studies,N,N,Y,N,B1,B1,1,True,False,3.0
affirmatively,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False,6.0
affix,NN,0.0,9.0,general,N,N,N,N,C1,C1,0,True,False,4.0
affixal,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
affixation,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
afflict,NN,0.0,9.0,general,N,N,N,N,B2,B3,1,True,False,4.0
affliction,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
affluence,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
affluent,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,True,False,4.0
afford,B1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False,2.0
affordability,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False,6.0
affordable,B2,5000.0,9.0,general,N,Y,Y,Y,B1,B1,0,True,False,3.0
affordably,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,False,False,6.0
affordance,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
afforest,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
afforestation,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
affray,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,True,False,5.0
affricate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
affront,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False,4.0
afghan,NN,0.0,9.0,social_studies,N,N,N,N,C3,C1,0,True,False,5.0
afghani,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,True,False,6.0
aficionado,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
afield,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,False,False,5.0
afire,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False,6.0
aflame,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False,6.0
afloat,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,False,False,4.0
afoot,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False,False,4.0
afore,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False,6.0
aforementioned,NN,0.0,0.0,NN,N,N,N,N,B3,C2,0,False,False,5.0
aforesaid,NN,0.0,9.0,social_studies,N,N,N,N,C2,NN,0,False,False,5.0
afoul,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False,6.0
afraid,A1,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True,False,1.0
afresh,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,False,False,4.0
africa,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2,True,True,2.0
african,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,1,True,False,3.0
afrikaners,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,False,True,3.0
aft,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
after,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
afterbirth,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
afterburner,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
aftercare,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,True,False,6.0
afterdeck,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,,6.0
aftereffect,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
afterglow,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
afterlife,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,0,True,False,3.0
aftermath,C1,5000.0,9.0,general,N,N,N,N,B1,B1,0,True,False,3.0
afternoon,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
aftershave,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
aftershock,NN,0.0,9.0,science,N,N,N,N,C2,B3,0,True,False,6.0
aftertaste,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
afterthought,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
afterward,B2,3000.0,6.0,general,N,Y,Y,Y,A3,A3,2,True,False,2.0
afterwards,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2,False,False,2.0
afterword,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
again,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,False,False,1.0
against,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,False,False,1.0
agape,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
agar,NN,0.0,6.0,science,N,N,N,N,C3,NN,0,True,False,6.0
agarose,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
agate,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
agave,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
age,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False,1.0
aged,B2,5000.0,0.0,NN,N,N,N,N,NN,NN,2,True,False,2.0
ageism,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False,6.0
ageist,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False,6.0
ageless,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False,6.0
agency,B2,3000.0,4.0,social_studies,N,N,N,N,A1,A1,2,True,False,1.0
agenda,B2,3000.0,6.0,social_studies,N,N,N,N,A3,A2,1,True,False,2.0
agenesis,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
agent,B1,3000.0,0.0,NN,Y,N,N,N,A1,A2,2,True,False,1.0
agglomeration,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False,6.0
agglutinate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
agglutination,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
agglutinative,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
agglutinin,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
aggrandizement,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
aggravate,NN,0.0,0.0,NN,N,N,N,N,B2,B1,1,True,False,4.0
aggravation,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False,6.0
aggregate,NN,0.0,9.0,science,N,Y,N,Y,A4,A4,0,True,False,3.0
aggregation,NN,0.0,0.0,NN,N,Y,N,N,B3,C1,1,True,False,3.0
aggregator,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
aggression,C1,5000.0,6.0,social_studies,N,N,N,N,B1,B1,0,True,False,3.0
aggressive,B2,3000.0,0.0,NN,N,N,N,N,A3,A3,2,False,False,2.0
aggressively,NN,0.0,0.0,NN,N,Y,N,N,B2,B1,0,False,False,3.0
aggressiveness,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
aggressor,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,0,True,False,5.0
aggrieve,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
aggro,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False,6.0
aghast,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False,5.0
agile,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False,5.0
agility,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False,5.0
aging,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2,True,False,2.0
agitate,NN,0.0,0.0,NN,N,Y,N,N,B2,B3,1,True,False,3.0
agitatedly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False,6.0
agitation,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True,False,4.0
agitator,NN,0.0,0.0,NN,N,N,N,N,C2,C1,1,True,False,4.0
agitprop,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False,6.0
aglow,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False,False,6.0
