Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun,word_level,camb_level,category
soft-drink,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
news,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
soccer,A2,3000,0,NN,N,Y,Y,N,B1,A4,1.0,True,False,1,A2,NN
machine,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A2,NN
credit-card,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
piano,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
chocolate,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
picnic,NN,0,0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1,A1,NN
sofa,NN,0,0,NN,N,N,Y,N,B1,B2,1.0,True,False,1,A2,NN
never-mind,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
potato,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
rice,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
sock,A2,3000,0,NN,N,N,Y,N,B1,B1,2.0,True,False,1,A2,NN
pig,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
brown,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
sea,A2,3000,0,NN,N,N,N,N,A1,A2,2.0,True,False,1,A2,NN
potato-chip,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
poster,A2,3000,0,NN,N,Y,Y,Y,A4,A4,1.0,True,False,1,A2,NN
sheep,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
cathedral,NN,0,6,social_studies,N,N,N,N,B1,B1,1.0,True,False,1,A2,social_studies
roommate,NN,0,0,NN,N,Y,N,N,B3,B1,0.0,True,False,1,A2,NN
moon,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,NN,NN
bottle,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
shoe,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
month,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
pet,A2,3000,0,NN,N,Y,Y,Y,A4,A4,2.0,True,False,1,A1,NN
prepare,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
camera,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A1,NN
ocean,A1,3000,1,science,N,N,N,N,A3,A2,2.0,True,False,1,A2,science
champagne,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,1,A2,NN
small,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
cigarette,A2,3000,0,NN,N,N,N,N,A3,A2,2.0,True,False,1,A2,NN
receptionist,NN,0,0,NN,N,N,Y,N,B2,B3,0.0,True,False,1,A2,NN
nearly,A2,3000,0,NN,N,N,N,N,A1,A1,2.0,False,False,1,A2,NN
roof,A2,3000,0,NN,N,N,N,N,A3,A2,2.0,True,False,1,A2,NN
camping,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,A2,NN
october,A1,3000,0,NN,N,Y,N,N,A3,NN,2.0,True,True,1,A1,NN
slowly,A2,3000,0,NN,N,N,N,N,A2,A3,2.0,False,False,1,A2,NN
shorts,NN,0,0,NN,N,N,N,N,NN,NN,0.0,True,False,1,A2,NN
boss,A2,3000,3,social_studies,N,N,N,N,A2,A2,2.0,True,False,1,A2,social_studies
melon,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,1,A2,NN
clown,NN,0,0,NN,N,N,N,N,B2,B1,1.0,True,False,1,A2,NN
member,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
manager,A2,3000,0,NN,N,N,N,N,A1,A2,2.0,True,False,1,A2,NN
scarf,NN,0,0,NN,N,Y,Y,N,B1,B1,1.0,True,False,1,A2,NN
blouse,NN,0,0,NN,N,N,N,N,B2,B3,1.0,True,False,1,A1,NN
national,A2,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A2,NN
nationality,NN,0,6,social_studies,N,N,N,N,B1,B2,1.0,True,False,1,A1,social_studies
morning,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
burger,NN,0,0,NN,N,N,N,N,B2,B2,0.0,True,False,1,A2,NN
shopping,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,A1,NN
both,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A1,NN
customer,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
scissors,NN,0,0,NN,N,N,N,N,B2,B2,2.0,True,False,1,A2,NN
blond,A1,3000,0,NN,N,N,N,N,B2,B2,2.0,True,False,1,A2,NN
menu,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
department,A2,3000,4,general,Y,N,N,N,A1,A1,2.0,True,False,1,A2,general
river,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A1,NN
monkey,A2,3000,0,NN,N,Y,N,N,A4,A4,2.0,True,False,1,A2,NN
snack,NN,0,0,NN,N,Y,Y,N,B1,B1,0.0,True,False,1,A2,NN
december,A1,3000,0,NN,N,Y,N,N,A3,NN,2.0,True,True,1,A1,NN
candy,A2,3000,0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1,A2,NN
department-store,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
snake,A1,3000,0,NN,N,Y,N,N,A4,A4,2.0,True,False,1,A2,NN
box,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
parent,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
concert,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
money,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
main-course,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
monday,A1,3000,0,NN,Y,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
diary,A2,3000,0,NN,N,N,N,Y,A3,A3,2.0,True,False,1,A2,NN
necklace,NN,0,0,NN,N,N,Y,N,B2,B2,0.0,True,False,1,A2,NN
schoolchild,NN,0,0,NN,N,Y,N,N,B3,B3,0.0,True,False,1,A2,NN
depend,A2,3000,3,general,Y,N,N,N,A1,A1,2.0,True,False,1,NN,general
shirt,A1,3000,0,NN,N,N,N,N,A2,A3,2.0,True,False,1,A1,NN
smartphone,A2,3000,0,NN,N,N,Y,N,C5,NN,0.0,True,False,1,NN,NN
church,A2,3000,3,social_studies,N,N,N,N,A1,A1,2.0,True,False,1,A2,social_studies
couch,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,1,A2,NN
curry,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,1,A2,NN
prefer,A1,3000,0,NN,Y,N,N,N,A1,A2,2.0,True,False,1,A2,NN
bowl,A2,3000,0,NN,N,N,N,N,A3,A2,2.0,True,False,1,A2,NN
parking-lot,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
park,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
roast,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,1,A2,NN
road,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
coat,A1,3000,0,NN,N,N,N,N,A2,A3,2.0,True,False,1,A1,NN
make-sure,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
smoking,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,A1,NN
ship,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
breakfast,A1,3000,0,NN,N,N,N,N,A2,A3,2.0,True,False,1,A1,NN
a,NN,0,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
again,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A2,NN
wash,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
winter,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
except,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
winner,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
wash-up,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
believe,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
vacation,A1,3000,0,NN,N,Y,Y,Y,A4,A4,2.0,True,False,1,A1,NN
gram,NN,0,1,science,N,N,Y,N,A4,A4,2.0,True,False,1,A2,science
four,A1,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A1,NN
garlic,NN,0,0,NN,N,Y,N,N,B1,B1,0.0,True,False,1,A2,NN
grammar,NN,0,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
fourteen,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
fourth,A1,3000,0,NN,N,Y,N,N,NN,NN,2.0,True,False,1,A2,NN
hat,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A1,NN
terrible,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
tonight,A1,3000,0,NN,N,N,N,N,A2,A1,2.0,True,False,1,A2,NN
too,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A1,NN
basketball,A1,3000,0,NN,N,Y,Y,N,A4,A4,1.0,True,False,1,A1,NN
example,A1,3000,2,general,Y,N,N,N,A1,A1,2.0,True,False,1,A1,general
an,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
toothbrush,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,1,A2,NN
toothache,NN,0,0,NN,N,N,N,N,C2,C1,1.0,True,False,1,A2,NN
excellent,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
available,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
belt,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
tooth,A1,3000,0,NN,N,N,N,N,A3,A2,2.0,True,False,1,A1,NN
tennis,A1,3000,0,NN,N,N,N,N,A2,A3,2.0,True,False,1,A1,NN
east,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
insect,A2,3000,1,science,N,Y,N,N,A4,A4,2.0,True,False,1,A2,science
gas-station,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
ago,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A2,NN
easy,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
eat,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A1,NN
stomach,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
forty,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A2,NN
last-night,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
stomachache,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,1,A2,NN
washing,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,NN,NN
accident,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
grandson,NN,0,0,NN,N,N,N,N,B2,B1,2.0,True,False,1,A2,NN
laptop,A2,3000,0,NN,N,Y,Y,Y,B1,B1,0.0,True,False,1,A2,NN
sun,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,True,1,A1,NN
toilet,A1,3000,0,NN,N,N,N,N,A4,A4,2.0,True,False,1,A1,NN
sunday,A1,3000,0,NN,N,Y,N,N,A3,NN,2.0,True,True,1,A1,NN
bath,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
bathing-suit,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
beginning,A1,3000,0,NN,N,Y,N,N,NN,NN,2.0,True,False,1,A2,NN
beginner,NN,0,0,NN,N,N,Y,N,B2,B3,1.0,True,False,1,A2,NN
summer,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
begin,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
wind,A2,3000,0,NN,N,N,N,N,A2,A1,0.0,True,False,1,A1,NN
stove,A2,3000,0,NN,N,Y,N,N,B1,B1,2.0,True,False,1,A2,NN
storm,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
grandparent,A1,3000,0,NN,N,Y,N,N,B1,B1,2.0,True,False,1,A2,NN
large,A1,3000,1,general,Y,N,N,N,A1,A1,2.0,True,False,1,A2,general
university,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
tomato,A1,3000,0,NN,N,Y,Y,N,B1,A4,2.0,True,False,1,A1,NN
grandchild,NN,0,0,NN,N,N,N,N,B1,B1,2.0,True,False,1,A2,NN
granddad,NN,0,0,NN,N,N,N,N,C1,B2,0.0,True,False,1,A2,NN
granddaughter,NN,0,0,NN,N,N,N,N,B3,B2,2.0,True,False,1,A2,NN
grandfather,A1,3000,0,NN,Y,Y,N,N,A4,A4,2.0,True,False,1,A2,NN
grandma,NN,0,0,NN,N,Y,N,N,B2,B1,1.0,True,False,1,A2,NN
wine,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A1,NN
grandmother,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
sunny,NN,0,0,NN,N,N,Y,N,B1,B1,1.0,True,False,1,A2,NN
grandpa,NN,0,0,NN,N,N,N,N,C1,B2,1.0,True,False,1,A2,NN
windy,NN,0,0,NN,N,N,Y,N,B2,B1,1.0,True,False,1,A2,NN
excited,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,False,False,1,A1,NN
sunglasses,NN,0,0,NN,N,N,N,N,B2,B2,0.0,True,False,1,A2,NN
exciting,A1,3000,0,NN,N,N,N,N,NN,NN,2.0,False,False,1,A1,NN
last-name,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
ten,A1,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A1,NN
he,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
headache,A2,3000,0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1,A2,NN
woods,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
vegetable,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
instead,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A2,NN
wooden,A2,3000,0,NN,N,N,N,N,A3,A3,2.0,False,False,1,A2,NN
leg,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A1,NN
plural,NN,0,0,NN,N,Y,N,N,A4,A4,1.0,True,False,1,A2,NN
forest,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
walking,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
supper,NN,0,0,NN,N,N,N,N,B1,B2,2.0,True,False,1,A2,NN
wall,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
jazz,A2,3000,3,social_studies,N,Y,Y,N,A3,A3,1.0,True,False,1,A2,social_studies
fishing,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,A2,NN
february,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,True,1,A1,NN
wallet,NN,0,0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1,A2,NN
left,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
telephone,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
word,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
awful,A2,3000,0,NN,Y,N,N,N,A3,A2,2.0,True,False,1,A2,NN
evening,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A1,NN
worker,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A2,NN
lemonade,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,1,A2,NN
lemon,A2,3000,0,NN,N,N,N,N,B1,B1,2.0,True,False,1,A2,NN
workbook,NN,0,0,NN,N,Y,Y,N,C1,C2,0.0,True,False,1,A2,NN
teenager,A1,3000,0,NN,N,N,N,N,A3,A2,1.0,True,False,1,A2,NN
five,A1,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A1,NN
waiter,A1,3000,0,NN,N,Y,Y,N,B1,B2,2.0,True,False,1,A1,NN
instructions,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
waitress,NN,0,0,NN,N,N,Y,N,B2,B2,1.0,True,False,1,A1,NN
toy,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
ever,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
unfortunately,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,False,False,1,A2,NN
january,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,True,1,A1,NN
wake,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,NN,NN
wood,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
everybody,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,False,False,1,A2,NN
towel,A2,3000,0,NN,N,Y,Y,N,B1,B1,2.0,True,False,1,A2,NN
everyday,A2,3000,5,general,N,N,N,N,A3,A3,1.0,False,False,1,NN,general
baseball,A1,3000,0,NN,N,Y,Y,Y,A4,A4,2.0,True,False,1,A1,NN
based,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,False,False,1,NN,NN
good-afternoon,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
earring,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,1,A2,NN
good-evening,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
jewelry,A2,3000,0,NN,N,Y,Y,N,B1,B1,1.0,True,False,1,A2,NN
good-for-you,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
without,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A2,NN
health,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
good-morning,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
improve,A1,3000,3,general,Y,N,N,N,A1,A1,2.0,True,False,1,A2,general
good-night,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
goodbye,A1,3000,0,NN,N,N,N,N,B1,B1,2.0,True,False,1,A1,NN
uniform,A2,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A2,NN
exam,A1,3000,0,NN,Y,N,N,N,A3,A2,2.0,True,False,1,A2,NN
superlative,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,1,A2,NN
finger,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
supermarket,A1,3000,0,NN,N,Y,Y,Y,A4,B1,2.0,True,False,1,A1,NN
factory,A2,3000,1,social_studies,Y,N,N,N,A2,A2,2.0,True,False,1,A1,social_studies
steak,NN,0,0,NN,N,N,Y,N,B1,B1,1.0,True,False,1,A2,NN
steal,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
everyone,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,False,False,1,A2,NN
fork,A2,3000,0,NN,N,N,Y,N,B1,B1,2.0,True,False,1,A2,NN
gold,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
adjective,NN,0,0,NN,N,Y,N,N,B1,B2,1.0,True,False,1,A2,NN
jeans,A1,3000,0,NN,N,Y,Y,N,A4,B1,2.0,True,False,1,A1,NN
wonderful,A1,3000,0,NN,N,N,N,N,A2,A1,2.0,False,False,1,A2,NN
everything,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,False,False,1,A2,NN
everywhere,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,False,False,1,A2,NN
tourist,A1,3000,3,social_studies,N,N,N,N,A2,A3,2.0,True,False,1,A2,social_studies
want,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
tour-guide,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
first-name,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
golf,A2,3000,0,NN,N,N,N,N,A3,A2,1.0,True,False,1,A2,NN
jelly,NN,0,0,NN,N,N,N,N,B2,B2,2.0,True,False,1,A2,NN
sure,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
washing-machine,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
happy,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
expensive,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A1,NN
thin,A2,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
web-site,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
grocery,A2,3000,0,NN,N,Y,Y,Y,B1,A4,2.0,True,False,1,NN,NN
fifty,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
grocery-store,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
the-net,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
fruit,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
august,A1,3000,0,NN,N,Y,N,N,A3,A3,0.0,True,False,1,A1,NN
kind,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
fifteen,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A1,NN
dog,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
these-days,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
these,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
actor,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
thinking,A2,3000,0,NN,N,N,N,N,NN,NN,2.0,True,False,1,NN,NN
be-wrong,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
web-page,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
doctor,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
kitchen,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
weather,A1,3000,0,NN,Y,N,N,N,A2,A1,2.0,True,False,1,A1,NN
subway,A2,3000,0,NN,N,Y,Y,N,B1,B1,1.0,True,False,1,A1,NN
thousand,A1,3000,0,NN,Y,N,N,N,A3,A3,2.0,True,False,1,A2,NN
those,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
almost,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A2,NN
actress,A1,3000,0,NN,N,Y,Y,N,A4,B1,2.0,True,False,1,NN,NN
grilled,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
the-moon,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
the-movies,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
thirty,A1,3000,0,NN,Y,Y,N,N,A3,A3,2.0,True,False,1,A2,NN
thirteen,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
beach,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A1,NN
thirsty,A1,3000,0,NN,N,Y,Y,N,B3,B3,2.0,True,False,1,A2,NN
aunt,A1,3000,0,NN,N,N,N,N,A3,A3,2.0,True,False,1,A2,NN
the-matter,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
the-north,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
kilogram,NN,0,2,science,N,Y,Y,N,B3,B2,2.0,True,False,1,A2,science
fun,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
theater,A1,3000,0,NN,N,N,N,N,A2,A2,2.0,True,False,1,A2,NN
unusual,A2,3000,0,NN,N,N,N,N,A2,A2,2.0,False,False,1,A2,NN
west,A1,3000,0,NN,Y,N,N,N,A2,A2,2.0,True,False,1,A2,NN
the-west,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
across,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,False,False,1,A2,NN
grow-up,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
dollar,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
the-web,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
the-radio,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A1,NN
the-rest,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
guidebook,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,1,A2,NN
the-south,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
doll,NN,0,0,NN,N,Y,N,N,B1,B1,2.0,True,False,1,A1,NN
guitar,A1,3000,0,NN,N,N,N,N,A3,A3,1.0,True,False,1,A1,NN
weekend,A1,3000,0,NN,N,N,N,N,A1,A1,2.0,True,False,1,A1,NN
weekday,NN,0,0,NN,N,N,Y,N,B2,B2,1.0,True,False,1,A2,NN
week,A1,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A1,NN
kilo,NN,0,0,NN,N,N,N,N,B3,B2,0.0,True,False,1,A2,NN
gym,A1,3000,0,NN,N,Y,Y,N,B1,B1,1.0,True,False,1,A2,NN
alarm-clock,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
website,A1,3000,0,NN,N,N,Y,Y,A4,B1,2.0,True,False,1,NN,NN
eighty,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A2,NN
guy,A2,3000,0,NN,Y,N,N,N,A1,A1,2.0,True,False,1,A2,NN
all-the-time,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
eighth,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
eighteen,A1,3000,0,NN,N,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
eight,A1,3000,0,NN,Y,Y,N,N,A3,A3,2.0,True,False,1,A1,NN
wheel,A2,3000,0,NN,Y,N,N,N,A2,A3,2.0,True,False,1,A2,NN
all-the-best,NN,0,0,NN,N,N,N,N,NN,NN,-1.0,,,1,A2,NN
wednesday,A1,3000,0,NN,Y,Y,N,N,A3,NN,2.0,True,True,1,A1,NN
explain,A1,3000,1,general,Y,N,N,N,A1,A1,2.0,True,False,1,A2,general
